ID do Colaborador;Cargo;Salário;Avaliação de Desempenho;Percentual de Bônus;Tempo de Empresa (anos);Data da Última Promoção;Data do Último Treinamento;Flag: Treinamento Antes da Admissão
EMP_21906;Analista Financeiro;5787,6;2;0,037200000000000004;14,71;;2024-10-05;Não
EMP_21907;Consultor de BI;8273,07;1;0,0116;10,22;;2024-08-03;Não
EMP_21908;Analista Financeiro;8688,21;2;0,1056;11,53;;;Não
EMP_21909;Diretor de Operações;6949,17;4;0,0;8,98;2020-11-28;2024-11-02;Não
EMP_21910;Engenheiro de Dados;8465,82;2;0,1406;3,07;2024-11-21;2024-11-29;Não
EMP_21911;Gerente de RH;6355,32;4;0,0864;12,99;;2024-05-22;Não
EMP_21912;Consultor de BI;5654,79;4;0,0965;8,13;2022-07-21;2024-04-04;Não
EMP_21913;Engenheiro de Dados;8357,45;2;0,1318;13,83;2024-11-13;;Não
EMP_21914;Gerente de RH;6975,24;3;0,049100000000000005;2,02;2025-06-24;2024-09-19;Não
EMP_21915;Desenvolvedor Python;4528,94;4;0,1057;10,51;;2024-08-17;Não
EMP_21916;Engenheiro de Dados;7994,84;4;0,0182;1,58;2025-06-28;;Não
EMP_21917;Auxiliar Administrativo;5583,01;5;0,0789;6,09;2022-03-02;;Não
EMP_21918;Desenvolvedor Python;5338,35;5;0,0666;12,14;2014-05-13;2024-01-21;Não
EMP_21919;Auxiliar Administrativo;7786,01;2;0,1191;11,2;;;Não
EMP_21920;Gerente de RH;5822,34;4;0,09269999999999999;6,52;2023-04-08;2025-02-26;Não
EMP_21921;Engenheiro de Dados;6777,92;2;0,0475;8,61;2023-04-17;2025-05-13;Não
EMP_21922;Analista Financeiro;7323,88;3;0,1131;14,58;2023-07-22;2023-07-09;Não
EMP_21923;Coordenador de TI;4434,11;5;0,2289;0,65;;;Não
EMP_21924;Diretor de Operações;6769,7;3;0,0388;1,2;;2025-06-11;Não
EMP_21925;Engenheiro de Dados;8698,95;1;0,077;15,31;;2024-07-14;Não
EMP_21926;Gerente de RH;4087,07;1;0,1081;1,27;2025-05-01;2025-04-02;Não
EMP_21927;Auxiliar Administrativo;6899,82;2;0,067;11,33;;2024-11-21;Não
EMP_21928;Desenvolvedor Python;4341,06;4;0,175;5,05;;;Não
EMP_21929;Diretor de Operações;8042,8;5;0,08560000000000001;11,16;2021-06-02;2024-11-23;Não
EMP_21930;Estagiário;8023,81;1;0,0797;1,24;2025-05-21;2024-05-28;Não
EMP_21931;Estagiário;5291,36;3;0,07490000000000001;1,79;;2023-10-05;Não
EMP_21932;Gerente de RH;10419,26;1;0,1895;12,25;2016-04-12;;Não
EMP_21933;Diretor de Operações;8213,25;1;0,0166;9,15;;2025-02-02;Não
EMP_21934;Diretor de Operações;7413,86;4;0,17620000000000002;6,38;;2023-10-16;Não
EMP_21935;Analista Financeiro;7301,22;4;0,0794;8,98;;;Não
EMP_21936;Estagiário;7967,85;2;0,0403;12,62;2022-11-19;2024-04-25;Não
EMP_21937;Coordenador de TI;4008,72;4;0,159;9,54;;2023-12-27;Não
EMP_21938;Coordenador de TI;6389,22;4;0,1231;14,64;;2023-07-08;Não
EMP_21939;Desenvolvedor Python;6766,38;1;0,046;12,26;2022-03-26;2025-04-07;Não
EMP_21940;Coordenador de TI;5199,73;4;0,0687;4,74;2024-12-25;2024-09-04;Não
EMP_21941;Estagiário;6929,59;4;0,0248;5,72;2025-05-03;;Não
EMP_21942;Analista de Dados;8463,39;2;0,0799;8,03;;;Não
EMP_21943;Analista de Dados;5156,46;3;0,0705;14,35;;2024-07-31;Não
EMP_21944;Consultor de BI;5891,15;3;0,0126;4,19;;;Não
EMP_21945;Auxiliar Administrativo;4358,83;3;0,1157;9,7;;2023-08-12;Não
EMP_21946;Estagiário;2426,02;1;0,0786;2,4;;;Não
EMP_21947;Analista Financeiro;7557,86;1;0,1051;11,73;2019-08-18;;Não
EMP_21948;Auxiliar Administrativo;5948,53;4;0,056900000000000006;8,88;;2024-07-03;Não
EMP_21949;Consultor de BI;6095,16;5;0,0819;9,54;2022-05-18;2023-12-28;Não
EMP_21950;Analista Financeiro;4026,45;2;0,1329;5,89;2020-09-01;2023-08-19;Não
EMP_21951;Estagiário;5628,99;2;0,1654;5,48;;;Não
EMP_21952;Diretor de Operações;8193,19;2;0,0922;1,71;;2025-06-17;Não
EMP_21953;Gerente de RH;6001,64;5;0,1008;14,6;2016-06-25;2023-10-01;Não
EMP_21954;Coordenador de TI;6058,37;5;0,1426;6,11;;2023-11-25;Não
EMP_21955;Analista Financeiro;6415,06;2;0,11960000000000001;15,0;;;Não
EMP_21956;Diretor de Operações;3527,24;5;0,0848;12,99;;2024-04-06;Não
EMP_21957;Desenvolvedor Python;7249,84;1;0,1301;4,33;;2023-09-19;Não
EMP_21958;Gerente de RH;3489,6;2;0,1166;14,75;;2023-11-28;Não
EMP_21959;Analista de Dados;4120,77;2;0,0203;6,85;;2024-03-08;Não
EMP_21960;Analista de Dados;3901,57;4;0,1336;2,52;;2025-05-30;Não
EMP_21961;Gerente de RH;5649,55;3;0,0304;2,31;;2023-10-22;Não
EMP_21962;Desenvolvedor Python;5295,09;1;0,0959;6,48;2025-03-01;2025-04-22;Não
EMP_21963;Coordenador de TI;5997,55;3;0,0889;9,59;;2023-11-16;Não
EMP_21964;Diretor de Operações;4189,49;1;0,1105;9,98;2021-04-04;2024-08-08;Não
EMP_21965;Engenheiro de Dados;8010,99;5;0,052300000000000006;9,84;2023-04-17;2024-04-20;Não
EMP_21966;Coordenador de TI;7668,06;1;0,1412;5,52;2021-10-05;;Não
EMP_21967;Analista Financeiro;5652,37;1;0,15039999999999998;7,6;2021-01-30;;Não
EMP_21968;Engenheiro de Dados;5043,27;4;0,09179999999999999;14,18;2020-03-30;;Não
EMP_21969;Analista de Dados;4841,29;4;0,1075;7,49;2020-07-09;2024-10-30;Não
EMP_21970;Gerente de RH;5379,71;5;0,061799999999999994;4,33;2023-08-28;2024-09-02;Não
EMP_21971;Analista Financeiro;3199,51;1;0,096;7,16;2019-12-03;2025-06-10;Não
EMP_21972;Engenheiro de Dados;4080,79;4;0,0472;14,49;;2025-02-19;Não
EMP_21973;Coordenador de TI;7720,24;3;0,0;12,22;;2023-09-26;Não
EMP_21974;Desenvolvedor Python;6603,62;1;0,0;9,53;2024-07-22;;Não
EMP_21975;Consultor de BI;9268,55;3;0,0802;3,52;2024-04-19;2024-08-11;Não
EMP_21976;Desenvolvedor Python;5401,61;5;0,0395;1,11;2025-06-24;2024-12-10;Não
EMP_21977;Auxiliar Administrativo;5276,97;3;0,09949999999999999;14,77;;2025-06-05;Não
EMP_21978;Coordenador de TI;5184,2;2;0,22219999999999998;3,21;2025-04-19;;Não
EMP_21979;Gerente de RH;5361,67;2;0,08960000000000001;3,2;2024-10-22;2023-10-05;Não
EMP_21980;Gerente de RH;4680,09;5;0,060899999999999996;6,46;2022-04-12;;Não
EMP_21981;Engenheiro de Dados;6541,98;4;0,1188;5,62;2024-09-29;2023-12-07;Não
EMP_21982;Analista Financeiro;6058,21;3;0,0371;14,75;;2024-07-07;Não
EMP_21983;Engenheiro de Dados;4980,17;4;0,1217;9,84;;2024-09-26;Não
EMP_21984;Estagiário;8502,3;3;0,1107;10,48;2020-08-30;2023-09-20;Não
EMP_21985;Gerente de RH;9793,17;3;0,0449;9,74;;2025-03-13;Não
EMP_21986;Engenheiro de Dados;8333,15;3;0,1242;12,36;;;Não
EMP_21987;Engenheiro de Dados;7116,25;4;0,1589;4,19;;2024-10-11;Não
EMP_21988;Engenheiro de Dados;7523,54;3;0,0060999999999999995;11,96;;2023-08-18;Não
EMP_21989;Gerente de RH;9712,83;3;0,105;13,7;;2024-01-25;Não
EMP_21990;Consultor de BI;7520,64;3;0,1413;8,81;;2024-06-22;Não
EMP_21991;Analista Financeiro;4829,63;5;0,1018;15,45;;2024-08-14;Não
EMP_21992;Gerente de RH;6784,55;1;0,19870000000000002;4,31;;2025-06-12;Não
EMP_21993;Diretor de Operações;7252,49;3;0,113;5,5;;2025-06-01;Não
EMP_21994;Estagiário;4010,57;1;0,0998;13,1;2024-05-27;2024-01-07;Não
EMP_21995;Engenheiro de Dados;5430,14;2;0,1402;12,65;;2024-06-24;Não
EMP_21996;Engenheiro de Dados;8200,78;2;0,033;3,64;2023-03-11;2024-01-23;Não
EMP_21997;Estagiário;2353,01;5;0,044800000000000006;2,36;;;Não
EMP_21998;Coordenador de TI;3499,14;3;0,0636;5,07;2025-01-12;2025-01-16;Não
EMP_21999;Estagiário;5647,19;2;0,11230000000000001;0,67;;2024-11-08;Não
EMP_22000;Analista de Dados;6707,36;1;0,10039999999999999;6,95;2020-11-28;2024-05-06;Não
EMP_22001;Analista Financeiro;3284,74;2;0,0227;4,93;;2025-03-06;Não
EMP_22002;Consultor de BI;5746,42;1;0,102;10,33;2023-08-30;;Não
EMP_22003;Diretor de Operações;8307,54;3;0,08960000000000001;7,12;;2024-11-01;Não
EMP_22004;Gerente de RH;6137,3;3;0,0;13,81;;2024-10-29;Não
EMP_22005;Analista Financeiro;7878,18;2;0,1109;8,83;;2024-09-03;Não
EMP_22006;Diretor de Operações;4815,77;1;0,06480000000000001;6,64;;2024-08-02;Não
EMP_22007;Gerente de RH;4380,17;2;0,12179999999999999;1,63;;2024-03-23;Não
EMP_22008;Consultor de BI;7697,75;2;0,0928;4,2;2022-08-19;2025-05-03;Não
EMP_22009;Analista Financeiro;6738,53;5;0,107;2,13;2024-11-11;2023-09-25;Não
EMP_22010;Estagiário;3628,81;3;0,105;13,56;;;Não
EMP_22011;Consultor de BI;4398,32;5;0,192;6,48;;2023-09-22;Não
EMP_22012;Consultor de BI;9129,16;4;0,1794;14,73;;2023-09-23;Não
EMP_22013;Engenheiro de Dados;4150,89;5;0,1941;9,14;;2024-06-07;Não
EMP_22014;Desenvolvedor Python;7868,66;3;0,203;1,99;;;Não
EMP_22015;Analista Financeiro;5043,63;2;0,1119;3,93;2023-05-31;;Não
EMP_22016;Gerente de RH;5993,65;1;0,10859999999999999;6,51;2024-06-03;2024-02-27;Não
EMP_22017;Analista de Dados;6589,19;2;0,1336;12,14;2021-10-18;2025-04-06;Não
EMP_22018;Desenvolvedor Python;1798,04;3;0,1442;7,96;2023-05-16;2024-06-03;Não
EMP_22019;Gerente de RH;3074,57;5;0,09390000000000001;7,19;;2024-01-21;Não
EMP_22020;Engenheiro de Dados;6172,67;2;0,0929;6,46;;;Não
EMP_22021;Desenvolvedor Python;4551,38;5;0,1202;7,68;;2024-01-03;Não
EMP_22022;Coordenador de TI;7993,16;2;0,1153;4,9;;;Não
EMP_22023;Estagiário;2787,76;4;0,1805;6,72;;;Não
EMP_22024;Analista de Dados;7130,51;3;0,2192;14,79;;2024-04-06;Não
EMP_22025;Consultor de BI;3247,56;1;0,0767;3,31;;2025-03-04;Não
EMP_22026;Estagiário;5295,79;2;0,0028000000000000004;13,26;;2024-09-04;Não
EMP_22027;Coordenador de TI;3871,24;4;0,1249;2,89;;2024-09-11;Não
EMP_22028;Consultor de BI;9804,86;3;0,0574;12,13;;2024-06-15;Não
EMP_22029;Analista de Dados;3321,02;2;0,055;5,38;2024-03-10;2024-03-23;Não
EMP_22030;Desenvolvedor Python;5755,88;5;0,1864;8,51;2021-03-22;2024-07-05;Não
EMP_22031;Coordenador de TI;2546,33;4;0,1826;5,32;2023-02-07;2023-12-29;Não
EMP_22032;Gerente de RH;9199,14;5;0,061399999999999996;6,81;2020-06-01;2025-05-01;Não
EMP_22033;Diretor de Operações;6802,56;5;0,0759;3,7;2022-12-08;;Não
EMP_22034;Estagiário;6273,95;5;0,13419999999999999;11,81;;2024-04-24;Não
EMP_22035;Gerente de RH;8948,63;4;0,0738;4,51;;2024-09-25;Não
EMP_22036;Diretor de Operações;6294,84;3;0,1056;3,46;2023-05-19;2024-11-26;Não
EMP_22037;Engenheiro de Dados;6439,14;3;0,1232;1,89;2024-12-27;2024-03-09;Não
EMP_22038;Analista Financeiro;6263,45;1;0,08789999999999999;11,73;;;Não
EMP_22039;Analista de Dados;7127,27;5;0,1576;11,99;;;Não
EMP_22040;Desenvolvedor Python;5015,12;1;0,0632;3,18;;;Não
EMP_22041;Diretor de Operações;5571,43;1;0,1777;1,98;;2025-06-09;Não
EMP_22042;Analista Financeiro;7620,67;3;0,1161;2,19;2025-05-09;2025-04-20;Não
EMP_22043;Gerente de RH;6554,75;4;0,138;3,77;;2025-06-21;Não
EMP_22044;Coordenador de TI;5771,51;4;0,0070999999999999995;8,11;2018-11-12;2024-03-09;Não
EMP_22045;Analista de Dados;3198,96;1;0,10949999999999999;3,3;;2024-04-03;Não
EMP_22046;Consultor de BI;8996,1;1;0,1234;13,53;;2023-08-03;Não
EMP_22047;Diretor de Operações;4677,09;5;0,1607;7,96;;2024-02-12;Não
EMP_22048;Analista Financeiro;7974,47;4;0,10769999999999999;10,77;2016-11-17;;Não
EMP_22049;Analista de Dados;6351,51;4;0,0796;6,13;2024-11-17;2025-03-02;Não
EMP_22050;Gerente de RH;3413,1;4;0,16219999999999998;12,16;;2025-03-06;Não
EMP_22051;Engenheiro de Dados;8504,55;1;0,0756;12,95;;2024-08-19;Não
EMP_22052;Diretor de Operações;6509,08;1;0,11599999999999999;7,69;2025-02-17;;Não
EMP_22053;Coordenador de TI;8670,69;4;0,1186;1,08;2025-06-09;2025-01-02;Não
EMP_22054;Auxiliar Administrativo;5635,18;5;0,1617;12,28;;2024-06-24;Não
EMP_22055;Estagiário;7408,1;5;0,0974;4,08;2024-09-05;2023-08-08;Não
EMP_22056;Diretor de Operações;2474,95;2;0,09179999999999999;10,66;2023-06-20;;Não
EMP_22057;Analista de Dados;4999,57;3;0,0898;12,44;;;Não
EMP_22058;Estagiário;3454,01;4;0,0339;8,98;;2025-05-08;Não
EMP_22059;Analista Financeiro;5250,43;4;0,1788;11,95;;2025-04-07;Não
EMP_22060;Gerente de RH;6943,62;4;0,1413;0,62;;2024-06-25;Sim
EMP_22061;Coordenador de TI;4790,84;5;0,0516;11,34;2024-06-11;2024-10-16;Não
EMP_22062;Estagiário;7727,68;4;0,1298;6,29;2022-10-08;2023-08-19;Não
EMP_22063;Estagiário;4286,77;4;0,0916;10,86;2020-02-10;2024-06-28;Não
EMP_22064;Engenheiro de Dados;7770,47;5;0,1839;10,43;2022-04-28;;Não
EMP_22065;Analista de Dados;8619,51;4;0,0875;4,62;2025-05-06;;Não
EMP_22066;Coordenador de TI;8027,05;4;0,0621;9,6;;2024-07-19;Não
EMP_22067;Consultor de BI;5311,62;2;0,0;11,29;;2024-10-14;Não
EMP_22068;Coordenador de TI;1749,09;2;0,1002;5,31;2024-11-07;2024-04-01;Não
EMP_22069;Engenheiro de Dados;7164,33;4;0,1267;14,74;2017-07-20;;Não
EMP_22070;Estagiário;5749,53;2;0,1802;5,5;2022-07-14;2024-04-29;Não
EMP_22071;Gerente de RH;4043,21;1;0,0;15,35;2014-05-13;2024-03-10;Não
EMP_22072;Auxiliar Administrativo;4887,44;5;0,0959;15,26;;;Não
EMP_22073;Gerente de RH;8868,85;2;0,11900000000000001;15,5;;2025-05-03;Não
EMP_22074;Gerente de RH;3725,32;5;0,0883;14,05;2020-07-05;;Não
EMP_22075;Engenheiro de Dados;6936,62;1;0,0629;14,37;2022-01-26;2024-07-01;Não
EMP_22076;Analista Financeiro;6435,92;3;0,0354;13,76;;2023-07-20;Não
EMP_22077;Desenvolvedor Python;5285,22;5;0,1247;0,91;;2023-07-11;Sim
EMP_22078;Diretor de Operações;7289,07;5;0,1839;14,79;;2024-02-04;Não
EMP_22079;Desenvolvedor Python;9264,49;2;0,1432;13,47;;2024-10-21;Não
EMP_22080;Desenvolvedor Python;5408,06;4;0,0775;14,65;;2024-04-05;Não
EMP_22081;Auxiliar Administrativo;5513,64;5;0,09210000000000002;13,84;2021-10-08;2025-04-28;Não
EMP_22082;Diretor de Operações;7244,13;3;0,022000000000000002;11,27;;;Não
EMP_22083;Engenheiro de Dados;7836,49;5;0,11779999999999999;7,32;;2025-02-12;Não
EMP_22084;Estagiário;5744,59;1;0,1304;15,21;;2023-12-11;Não
EMP_22085;Auxiliar Administrativo;5389,25;4;0,08789999999999999;9,11;;;Não
EMP_22086;Coordenador de TI;1564,71;3;0,0915;3,28;2023-06-28;2024-11-02;Não
EMP_22087;Desenvolvedor Python;4443,98;5;0,08259999999999999;1,19;2025-05-28;2023-07-21;Sim
EMP_22088;Estagiário;3721,38;4;0,1782;4,28;2025-02-25;2023-09-17;Não
EMP_22089;Engenheiro de Dados;7369,25;3;0,0883;5,85;;2023-11-17;Não
EMP_22090;Desenvolvedor Python;5512,19;3;0,0565;4,12;2025-01-04;2023-11-08;Não
EMP_22091;Coordenador de TI;5433,96;4;0,0362;9,71;;;Não
EMP_22092;Diretor de Operações;5981,89;5;0,1013;3,26;;2024-05-22;Não
EMP_22093;Desenvolvedor Python;4259,65;3;0,0756;9,22;2023-02-05;;Não
EMP_22094;Engenheiro de Dados;9106,49;2;0,0839;3,13;2023-05-30;2025-03-16;Não
EMP_22095;Engenheiro de Dados;8596,39;5;0,0677;7,36;2023-06-25;2023-09-05;Não
EMP_22096;Desenvolvedor Python;9236,21;3;0,11380000000000001;14,58;2021-12-04;2024-06-24;Não
EMP_22097;Auxiliar Administrativo;7366,83;2;0,0063;4,92;;2023-08-12;Não
EMP_22098;Auxiliar Administrativo;5941,04;5;0,1349;6,57;2024-03-06;2025-04-05;Não
EMP_22099;Gerente de RH;9229,46;1;0,0802;13,83;2015-10-02;2025-06-08;Não
EMP_22100;Gerente de RH;4638,07;2;0,0768;7,8;;;Não
EMP_22101;Auxiliar Administrativo;4257,58;1;0,0019;6,41;;2023-10-12;Não
EMP_22102;Auxiliar Administrativo;4796,98;5;0,1128;8,01;2020-08-12;2024-03-17;Não
EMP_22103;Desenvolvedor Python;7045,74;5;0,0675;9,94;2022-06-01;2023-12-17;Não
EMP_22104;Engenheiro de Dados;4475,79;3;0,0634;8,43;2022-07-21;;Não
EMP_22105;Coordenador de TI;5689,25;2;0,127;6,11;;2024-10-09;Não
EMP_22106;Diretor de Operações;2796,29;3;0,12300000000000001;4,49;;2024-05-21;Não
EMP_22107;Coordenador de TI;6962,2;2;0,13140000000000002;14,09;;;Não
EMP_22108;Coordenador de TI;2965,79;1;0,0983;7,83;;2025-06-12;Não
EMP_22109;Gerente de RH;4135,68;4;0,10439999999999999;9,67;2024-02-17;2025-03-14;Não
EMP_22110;Diretor de Operações;8434,33;5;0,115;14,59;2020-10-17;;Não
EMP_22111;Consultor de BI;8360,64;1;0,21109999999999998;0,92;;2023-09-24;Sim
EMP_22112;Analista de Dados;6748,63;3;0,0666;6,37;2022-12-01;;Não
EMP_22113;Analista Financeiro;6551,33;4;0,1036;6,39;;2025-04-20;Não
EMP_22114;Gerente de RH;4938,08;5;0,0605;15,33;;;Não
EMP_22115;Diretor de Operações;4454,19;3;0,04190000000000001;4,83;2022-07-22;2023-07-02;Não
EMP_22116;Desenvolvedor Python;5275,52;5;0,0;9,2;2021-05-19;2025-06-03;Não
EMP_22117;Analista Financeiro;2972,69;1;0,0381;14,45;;2023-12-11;Não
EMP_22118;Diretor de Operações;6504,9;5;0,1295;15,16;2014-04-21;2024-03-03;Não
EMP_22119;Diretor de Operações;6097,66;3;0,0545;8,44;2019-09-19;;Não
EMP_22120;Auxiliar Administrativo;4133,16;2;0,1101;4,35;2023-09-07;2023-10-11;Não
EMP_22121;Analista Financeiro;9137,36;1;0,11960000000000001;3,06;2024-01-03;2025-03-12;Não
EMP_22122;Diretor de Operações;7213,83;4;0,1328;13,03;2021-02-17;2025-01-11;Não
EMP_22123;Engenheiro de Dados;7383,68;1;0,1364;3,58;;2023-07-25;Não
EMP_22124;Diretor de Operações;5025,32;1;0,034;9,25;2017-08-18;;Não
EMP_22125;Desenvolvedor Python;5997,34;3;0,1533;6,03;2022-04-09;;Não
EMP_22126;Gerente de RH;7254,75;4;0,1333;3,84;;;Não
EMP_22127;Analista Financeiro;6305,56;2;0,18350000000000002;9,31;;2024-08-25;Não
EMP_22128;Analista de Dados;9203,8;1;0,16;8,72;;2023-12-04;Não
EMP_22129;Gerente de RH;5592,42;4;0,122;2,18;;;Não
EMP_22130;Diretor de Operações;4990,88;5;0,17809999999999998;14,34;;2025-05-04;Não
EMP_22131;Engenheiro de Dados;7268,51;5;0,044500000000000005;5,55;2021-07-23;2023-07-24;Não
EMP_22132;Desenvolvedor Python;3470,71;3;0,0215;11,46;2024-07-24;2023-11-03;Não
EMP_22133;Estagiário;7848,59;1;0,0302;15,12;2014-10-01;2025-03-03;Não
EMP_22134;Desenvolvedor Python;3398,58;5;0,1106;9,59;2020-12-11;;Não
EMP_22135;Analista Financeiro;7277,17;5;0,1165;7,17;;2024-10-15;Não
EMP_22136;Gerente de RH;4703,45;2;0,1365;1,11;;2025-06-08;Não
EMP_22137;Analista de Dados;6953,17;2;0,10769999999999999;15,19;2013-04-12;2024-07-17;Não
EMP_22138;Estagiário;7814,69;4;0,0622;15,4;2013-10-11;2023-07-30;Não
EMP_22139;Consultor de BI;6306,84;5;0,0455;5,9;;2023-09-24;Não
EMP_22140;Desenvolvedor Python;3600,76;4;0,08410000000000001;15,21;2020-07-30;2025-01-04;Não
EMP_22141;Auxiliar Administrativo;4206,45;1;0,0965;4,53;2025-05-28;2024-01-08;Não
EMP_22142;Analista Financeiro;4542,68;1;0,1182;14,04;;2025-05-03;Não
EMP_22143;Consultor de BI;2209,99;2;0,10800000000000001;2,55;;2025-06-15;Não
EMP_22144;Consultor de BI;8254,96;3;0,021;7,89;2020-04-12;2024-03-08;Não
EMP_22145;Auxiliar Administrativo;6220,22;1;0,0993;2,76;2024-02-02;2025-01-15;Não
EMP_22146;Desenvolvedor Python;3728,96;1;0,10339999999999999;9,89;;2024-06-30;Não
EMP_22147;Analista Financeiro;8911,35;1;0,1288;1,82;;2023-08-19;Sim
EMP_22148;Desenvolvedor Python;4597,34;3;0,0906;0,62;;;Não
EMP_22149;Diretor de Operações;6501,14;1;0,1223;1,78;2024-12-02;2023-09-09;Sim
EMP_22150;Analista Financeiro;4349,46;1;0,0432;1,03;;2025-03-20;Não
EMP_22151;Gerente de RH;1963,48;2;0,1284;5,57;;2024-06-11;Não
EMP_22152;Consultor de BI;3271,12;2;0,09699999999999999;4,28;;2024-05-22;Não
EMP_22153;Diretor de Operações;5103,02;1;0,13699999999999998;6,64;;2023-07-20;Não
EMP_22154;Consultor de BI;7796,59;3;0,047;11,94;2015-10-14;2025-03-11;Não
EMP_22155;Gerente de RH;6693,07;2;0,1005;2,03;;2024-11-07;Não
EMP_22156;Desenvolvedor Python;6280,41;3;0,2133;12,92;2015-04-07;;Não
EMP_22157;Auxiliar Administrativo;1979,94;5;0,0888;1,21;2025-04-17;2025-01-23;Não
EMP_22158;Estagiário;8540,17;4;0,17300000000000001;14,88;;2025-05-14;Não
EMP_22159;Diretor de Operações;6447,36;2;0,09369999999999999;6,08;;2024-04-10;Não
EMP_22160;Coordenador de TI;5761,16;1;0,0202;13,38;;2025-04-21;Não
EMP_22161;Coordenador de TI;8264,85;2;0,0258;14,49;;2024-11-02;Não
EMP_22162;Coordenador de TI;8494,99;4;0,11359999999999999;15,23;2015-09-10;;Não
EMP_22163;Analista de Dados;8309,18;3;0,0466;3,73;;2024-11-27;Não
EMP_22164;Engenheiro de Dados;5505,83;4;0,0707;6,62;;2024-02-18;Não
EMP_22165;Coordenador de TI;3993,05;4;0,058899999999999994;2,05;;;Não
EMP_22166;Engenheiro de Dados;7977,85;3;0,005;2,67;2025-05-08;;Não
EMP_22167;Coordenador de TI;3269,89;3;0,0901;7,94;2021-12-20;2024-06-07;Não
EMP_22168;Engenheiro de Dados;9894,51;1;0,1638;9,52;2018-08-23;2024-10-16;Não
EMP_22169;Analista Financeiro;6056,0;1;0,0596;2,99;2023-10-28;2024-05-26;Não
EMP_22170;Diretor de Operações;3878,23;1;0,0553;12,43;2017-05-18;2024-04-20;Não
EMP_22171;Analista Financeiro;3536,26;2;0,12480000000000001;9,88;2019-01-21;;Não
EMP_22172;Desenvolvedor Python;3444,79;1;0,1505;13,38;2024-09-21;2024-09-28;Não
EMP_22173;Auxiliar Administrativo;6280,73;4;0,1313;14,42;2014-07-12;2025-06-07;Não
EMP_22174;Desenvolvedor Python;5987,22;4;0,1139;14,19;;;Não
EMP_22175;Analista de Dados;3528,16;1;0,1378;12,95;;;Não
EMP_22176;Analista de Dados;5287,09;3;0,21960000000000002;15,08;;2025-05-03;Não
EMP_22177;Analista Financeiro;3264,13;3;0,0285;15,49;;2024-05-23;Não
EMP_22178;Auxiliar Administrativo;7178,6;5;0,0022;13,38;2020-02-02;;Não
EMP_22179;Analista de Dados;5890,81;2;0,1419;11,9;2019-03-07;2025-05-29;Não
EMP_22180;Consultor de BI;5243,19;3;0,0379;11,54;2020-02-26;;Não
EMP_22181;Analista Financeiro;3423,78;1;0,0926;14,81;;2025-06-26;Não
EMP_22182;Gerente de RH;5399,69;4;0,1026;8,92;;;Não
EMP_22183;Analista de Dados;5170,54;4;0,22899999999999998;6,59;;;Não
EMP_22184;Analista Financeiro;6635,45;1;0,156;6,37;;;Não
EMP_22185;Auxiliar Administrativo;6334,04;3;0,08199999999999999;7,21;;;Não
EMP_22186;Analista Financeiro;7584,12;2;0,11230000000000001;1,3;2025-05-11;;Não
EMP_22187;Coordenador de TI;5030,85;4;0,1013;13,92;2018-11-30;2024-10-21;Não
EMP_22188;Engenheiro de Dados;2279,18;1;0,06709999999999999;15,22;;2023-07-14;Não
EMP_22189;Analista Financeiro;7982,19;5;0,1027;11,96;;;Não
EMP_22190;Consultor de BI;4127,93;4;0,12560000000000002;9,91;;2023-07-10;Não
EMP_22191;Estagiário;3786,17;3;0,0781;3,34;2025-04-22;;Não
EMP_22192;Analista Financeiro;5913,77;3;0,1979;9,97;;;Não
EMP_22193;Consultor de BI;6604,54;4;0,102;6,74;;2025-01-07;Não
EMP_22194;Diretor de Operações;4938,33;3;0,0924;9,33;;2024-04-19;Não
EMP_22195;Diretor de Operações;4922,61;1;0,08310000000000001;11,34;2023-07-23;2024-05-19;Não
EMP_22196;Engenheiro de Dados;5217,95;5;0,08199999999999999;5,97;;2023-07-06;Não
EMP_22197;Gerente de RH;8833,08;4;0,0365;2,77;2025-06-25;;Não
EMP_22198;Diretor de Operações;5994,64;2;0,0928;3,6;2023-10-08;2023-09-06;Não
EMP_22199;Analista de Dados;4064,07;1;0,1424;9,05;2019-07-15;;Não
EMP_22200;Estagiário;4084,43;1;0,11939999999999999;10,96;2019-02-26;2023-09-12;Não
EMP_22201;Coordenador de TI;5498,23;4;0,1726;6,14;2021-01-04;2024-02-27;Não
EMP_22202;Desenvolvedor Python;6475,72;5;0,049100000000000005;13,65;2023-04-20;;Não
EMP_22203;Engenheiro de Dados;6967,96;5;0,11320000000000001;15,24;;;Não
EMP_22204;Estagiário;6248,32;5;0,1576;4,04;;;Não
EMP_22205;Coordenador de TI;4316,25;5;0,13470000000000001;4,74;;;Não
EMP_22206;Engenheiro de Dados;5152,12;1;0,17010000000000003;4,58;;;Não
EMP_22207;Consultor de BI;7467,82;3;0,125;3,7;2023-07-02;;Não
EMP_22208;Diretor de Operações;3707,82;1;0,1427;4,47;2024-01-30;2025-02-27;Não
EMP_22209;Engenheiro de Dados;5068,49;5;0,1133;7,94;2024-06-22;2023-11-28;Não
EMP_22210;Engenheiro de Dados;7194,93;4;0,17190000000000003;9,43;2022-05-13;;Não
EMP_22211;Auxiliar Administrativo;7750,56;2;0,0581;6,23;2021-09-26;2024-02-04;Não
EMP_22212;Analista de Dados;5614,17;4;0,0173;6,99;2024-10-21;2024-11-17;Não
