ID do Colaborador;Dias de Falta;Dias de Licença Médica;Dias de Férias Usufruídos;Banco de Horas;Horas Extras;Quantidade de Atrasos
EMP_27546;3;5;11;-74;49;6
EMP_27547;3;4;16;62;98;7
EMP_27548;0;2;9;107;0;6
EMP_27549;2;2;16;22;95;5
EMP_27550;3;2;10;157;84;5
EMP_27551;3;3;20;0;72;2
EMP_27552;2;7;15;-74;41;6
EMP_27553;2;4;14;-40;74;3
EMP_27554;5;2;18;149;14;3
EMP_27555;2;4;21;161;98;6
EMP_27556;3;2;20;-83;35;1
EMP_27557;2;5;12;-52;31;4
EMP_27558;3;1;11;70;14;3
EMP_27559;2;3;17;-12;65;4
EMP_27560;2;2;16;37;100;5
EMP_27561;2;2;14;-47;54;5
EMP_27562;2;3;16;101;32;6
EMP_27563;3;2;8;13;95;6
EMP_27564;3;4;15;135;85;8
EMP_27565;2;0;18;121;62;4
EMP_27566;3;1;17;50;26;5
EMP_27567;3;5;16;-28;16;6
EMP_27568;1;4;14;95;67;4
EMP_27569;4;5;14;193;9;4
EMP_27570;1;3;14;-58;1;3
EMP_27571;1;4;17;190;17;5
EMP_27572;0;2;22;99;5;4
EMP_27573;0;4;14;-29;65;3
EMP_27574;3;4;14;-67;10;5
EMP_27575;2;1;19;57;26;8
EMP_27576;1;1;14;-89;12;5
EMP_27577;3;4;13;187;4;4
EMP_27578;1;2;18;35;34;5
EMP_27579;1;1;11;-81;50;3
EMP_27580;1;1;14;89;45;4
EMP_27581;3;4;13;63;70;8
EMP_27582;2;3;13;90;99;6
EMP_27583;3;4;9;115;11;8
EMP_27584;1;2;18;168;93;5
EMP_27585;3;4;20;-44;52;4
EMP_27586;0;3;13;67;18;7
EMP_27587;1;4;11;-9;69;3
EMP_27588;3;5;15;127;85;3
EMP_27589;2;5;12;46;44;10
EMP_27590;1;3;8;63;14;2
EMP_27591;1;2;20;27;25;3
EMP_27592;2;2;13;114;91;7
EMP_27593;1;1;13;11;62;4
EMP_27594;1;8;18;-84;55;5
EMP_27595;2;5;17;72;55;4
EMP_27596;4;3;19;128;84;5
EMP_27597;3;5;13;-94;65;8
EMP_27598;3;3;16;191;58;8
EMP_27599;2;2;23;65;3;6
EMP_27600;2;6;20;152;61;4
EMP_27601;2;3;12;188;62;6
EMP_27602;3;2;16;-37;61;3
EMP_27603;1;4;17;196;29;6
EMP_27604;2;2;10;-51;38;4
EMP_27605;0;1;19;64;45;1
EMP_27606;2;5;21;89;35;3
EMP_27607;4;1;13;66;73;4
EMP_27608;1;5;14;169;31;4
EMP_27609;2;2;12;-7;15;10
EMP_27610;2;0;19;-35;81;3
EMP_27611;3;3;14;93;65;5
EMP_27612;4;2;14;187;45;3
EMP_27613;5;2;9;22;21;3
EMP_27614;2;3;15;61;74;6
EMP_27615;3;4;10;-15;53;3
EMP_27616;4;6;18;30;1;8
EMP_27617;0;3;18;-58;62;10
EMP_27618;0;0;15;34;81;2
EMP_27619;2;5;13;174;90;7
EMP_27620;3;3;17;95;83;4
EMP_27621;0;3;13;30;72;4
EMP_27622;1;8;8;186;54;8
EMP_27623;1;1;15;-85;75;3
EMP_27624;4;0;13;114;47;6
EMP_27625;0;3;16;88;44;6
EMP_27626;0;5;22;155;42;7
EMP_27627;4;4;18;9;42;9
EMP_27628;2;6;16;45;52;7
EMP_27629;1;2;11;196;40;4
EMP_27630;5;1;12;-91;27;4
EMP_27631;2;2;19;60;59;3
EMP_27632;2;4;13;187;59;5
EMP_27633;1;4;9;-49;5;6
EMP_27634;2;3;18;-45;99;3
EMP_27635;2;3;13;171;51;4
EMP_27636;2;4;15;167;17;3
EMP_27637;3;9;17;160;71;4
EMP_27638;0;5;14;-54;57;4
EMP_27639;2;3;8;188;86;1
EMP_27640;2;2;18;199;98;2
EMP_27641;2;5;15;129;11;7
EMP_27642;1;2;19;157;74;4
EMP_27643;0;4;13;50;97;5
EMP_27644;2;2;17;-38;18;8
EMP_27645;2;4;15;84;76;6
EMP_27646;2;6;8;32;0;10
EMP_27647;2;6;19;148;60;5
EMP_27648;0;7;18;-16;77;4
EMP_27649;0;5;15;141;1;5
EMP_27650;3;4;17;-78;9;3
EMP_27651;6;0;20;1;13;4
EMP_27652;1;2;11;-60;4;4
EMP_27653;1;5;11;-77;32;0
EMP_27654;3;5;13;0;51;7
EMP_27655;2;3;11;165;22;4
EMP_27656;2;8;21;77;46;5
EMP_27657;3;4;20;140;92;7
EMP_27658;2;7;21;103;100;7
EMP_27659;0;1;18;6;62;0
EMP_27660;2;2;19;31;45;4
EMP_27661;0;2;14;-77;49;7
EMP_27662;1;3;15;180;8;3
EMP_27663;1;3;17;-87;67;3
EMP_27664;3;3;12;7;30;4
EMP_27665;1;1;17;31;58;6
EMP_27666;2;1;16;-97;11;4
EMP_27667;3;4;22;175;64;2
EMP_27668;2;2;9;166;58;7
EMP_27669;2;2;8;5;16;5
EMP_27670;1;0;17;200;36;6
EMP_27671;1;3;14;-68;51;2
EMP_27672;1;0;13;-69;79;4
EMP_27673;1;6;9;-19;97;5
EMP_27674;3;4;16;120;94;5
EMP_27675;0;2;18;-29;49;2
EMP_27676;4;1;15;58;7;6
EMP_27677;4;4;13;49;9;7
EMP_27678;1;6;12;90;51;6
EMP_27679;2;1;13;-8;55;5
EMP_27680;5;4;13;89;42;6
EMP_27681;1;3;17;12;27;2
EMP_27682;2;5;10;162;65;6
EMP_27683;1;2;14;44;5;6
EMP_27684;2;2;20;70;5;7
EMP_27685;3;3;13;-92;95;3
EMP_27686;0;3;14;128;66;6
EMP_27687;1;2;16;103;26;4
EMP_27688;3;3;14;-86;96;4
EMP_27689;3;2;14;87;66;4
EMP_27690;1;1;18;159;7;2
EMP_27691;2;0;10;65;27;4
EMP_27692;1;2;18;88;36;5
EMP_27693;2;2;14;45;5;2
EMP_27694;0;4;20;-68;25;5
EMP_27695;1;3;19;-4;44;1
EMP_27696;1;4;12;-64;68;3
EMP_27697;1;1;20;100;76;1
EMP_27698;4;4;16;-91;86;7
EMP_27699;1;5;11;176;48;8
EMP_27700;2;5;14;95;51;5
EMP_27701;3;4;16;111;51;4
EMP_27702;8;4;14;197;49;4
EMP_27703;3;4;13;71;27;9
EMP_27704;1;1;14;3;60;6
EMP_27705;0;3;13;-83;1;7
EMP_27706;0;1;14;-69;7;1
EMP_27707;0;5;14;-85;0;6
EMP_27708;5;2;18;174;67;5
EMP_27709;1;2;14;42;30;8
EMP_27710;1;2;15;-21;90;3
EMP_27711;1;2;24;-92;97;4
EMP_27712;1;4;12;-40;62;4
EMP_27713;3;4;12;106;13;6
EMP_27714;3;6;17;-64;66;8
EMP_27715;2;1;10;87;41;3
EMP_27716;2;3;18;191;84;2
EMP_27717;1;4;21;-81;1;5
EMP_27718;4;3;18;33;87;5
EMP_27719;3;1;13;-19;17;6
EMP_27720;0;4;11;21;14;7
EMP_27721;1;2;15;21;43;6
EMP_27722;1;7;13;70;93;5
EMP_27723;3;3;12;97;20;9
EMP_27724;4;3;15;145;21;3
EMP_27725;4;2;16;188;78;7
EMP_27726;2;4;21;43;62;6
EMP_27727;0;2;14;191;18;2
EMP_27728;1;4;12;65;59;6
EMP_27729;3;3;11;-40;21;5
EMP_27730;0;4;16;25;100;6
EMP_27731;4;4;11;169;94;1
EMP_27732;2;2;16;-35;51;4
EMP_27733;0;5;15;-84;64;5
EMP_27734;4;2;23;-67;82;2
EMP_27735;1;3;11;-65;75;6
EMP_27736;0;2;13;48;24;6
EMP_27737;1;3;17;-94;49;8
EMP_27738;1;4;15;137;34;8
EMP_27739;1;1;13;-80;99;2
EMP_27740;2;0;18;50;52;3
EMP_27741;2;1;12;-62;87;4
EMP_27742;1;2;16;200;3;7
EMP_27743;0;2;11;-78;10;8
EMP_27744;3;1;15;43;96;2
EMP_27745;3;4;13;197;76;5
EMP_27746;1;6;24;178;77;8
EMP_27747;2;2;21;33;36;6
EMP_27748;1;2;14;91;34;5
EMP_27749;0;4;16;173;85;5
EMP_27750;6;4;10;32;16;6
EMP_27751;2;3;12;-35;10;6
EMP_27752;1;5;13;9;73;2
EMP_27753;5;2;19;164;55;5
EMP_27754;2;4;10;-99;72;5
EMP_27755;2;1;15;-87;17;6
EMP_27756;0;4;15;137;17;7
EMP_27757;1;5;16;20;93;4
EMP_27758;4;4;17;61;33;9
EMP_27759;3;1;12;166;44;6
EMP_27760;3;6;9;9;62;6
EMP_27761;0;0;16;83;96;3
EMP_27762;0;4;16;-81;58;2
EMP_27763;3;2;19;-71;35;5
EMP_27764;0;4;13;61;76;5
EMP_27765;4;5;12;192;3;5
EMP_27766;0;5;19;-90;44;3
EMP_27767;3;1;11;56;20;6
EMP_27768;2;3;15;85;87;9
EMP_27769;5;3;18;25;70;4
EMP_27770;1;4;19;121;60;3
EMP_27771;1;0;15;108;67;6
EMP_27772;4;1;22;-13;66;7
EMP_27773;3;5;12;-51;98;5
EMP_27774;3;2;14;-40;97;7
EMP_27775;2;1;26;99;52;5
EMP_27776;2;1;16;16;79;6
EMP_27777;3;6;10;20;26;3
EMP_27778;1;4;12;-3;26;4
EMP_27779;2;1;16;157;17;7
EMP_27780;1;4;7;80;98;4
EMP_27781;3;5;14;166;96;5
EMP_27782;0;4;12;-72;56;8
EMP_27783;0;0;14;111;72;3
EMP_27784;1;0;21;67;12;5
EMP_27785;3;5;13;117;54;11
EMP_27786;3;1;9;128;99;2
EMP_27787;3;1;16;79;58;7
EMP_27788;5;5;9;37;26;3
EMP_27789;2;4;15;51;82;7
EMP_27790;2;6;14;82;29;5
EMP_27791;3;2;14;-75;19;4
EMP_27792;4;6;12;150;70;7
EMP_27793;2;5;10;-94;8;3
EMP_27794;2;5;15;-26;15;4
EMP_27795;2;4;16;197;4;6
EMP_27796;3;1;15;56;7;3
EMP_27797;1;4;12;73;78;11
EMP_27798;0;2;13;101;84;1
EMP_27799;1;4;13;59;10;5
EMP_27800;5;3;15;171;52;4
EMP_27801;0;3;18;109;57;10
EMP_27802;2;3;14;69;92;6
EMP_27803;0;2;17;69;45;8
EMP_27804;3;4;16;86;8;2
EMP_27805;1;2;12;-23;4;7
EMP_27806;1;3;22;-33;59;2
EMP_27807;3;2;24;-19;18;4
EMP_27808;2;3;15;-69;84;3
EMP_27809;3;3;10;163;91;6
EMP_27810;1;3;15;54;88;7
EMP_27811;0;2;16;173;89;4
EMP_27812;3;2;14;34;62;8
EMP_27813;2;3;16;177;32;8
EMP_27814;4;1;12;16;26;7
EMP_27815;3;2;14;-31;61;5
EMP_27816;1;2;15;-74;95;4
EMP_27817;1;1;19;141;29;7
EMP_27818;2;4;15;-18;30;4
EMP_27819;2;4;17;137;43;3
EMP_27820;1;4;17;118;0;8
EMP_27821;3;4;14;116;45;6
EMP_27822;4;1;22;186;44;7
EMP_27823;0;5;10;38;66;1
EMP_27824;2;3;13;-67;14;5
EMP_27825;2;5;13;74;28;2
EMP_27826;2;2;13;173;24;4
EMP_27827;3;6;17;66;54;3
EMP_27828;1;1;7;-19;86;7
EMP_27829;1;6;11;159;17;1
EMP_27830;0;7;23;119;92;5
EMP_27831;1;2;16;35;87;6
EMP_27832;1;6;17;147;64;4
EMP_27833;2;2;15;119;38;5
EMP_27834;3;5;17;47;6;4
EMP_27835;0;5;11;13;87;3
EMP_27836;1;2;17;-43;76;4
EMP_27837;6;3;13;-32;33;8
EMP_27838;3;4;11;172;19;6
EMP_27839;1;3;12;150;84;2
EMP_27840;1;2;18;-4;10;2
EMP_27841;1;2;15;193;26;4
EMP_27842;2;1;12;-100;15;4
EMP_27843;2;7;12;-66;25;7
EMP_27844;1;6;11;44;80;5
EMP_27845;0;5;15;56;65;6
EMP_27846;0;5;17;-89;64;4
EMP_27847;5;6;17;-44;11;5
EMP_27848;2;0;7;35;67;4
EMP_27849;2;4;21;39;11;5
EMP_27850;2;5;9;74;79;4
EMP_27851;2;2;17;130;87;4
EMP_27852;1;1;22;92;48;1
EMP_27853;3;4;17;-53;78;5
EMP_27854;4;4;18;-4;12;4
EMP_27855;3;2;9;165;50;1
EMP_27856;3;4;18;1;20;7
EMP_27857;2;1;8;53;74;6
EMP_27858;1;1;15;138;0;5
EMP_27859;1;3;15;97;15;5
EMP_27860;2;3;19;55;51;7
EMP_27861;3;7;13;-22;23;3
EMP_27862;5;4;14;-31;13;1
EMP_27863;1;2;21;71;82;3
EMP_27864;5;8;17;56;58;13
EMP_27865;4;2;11;174;30;5
EMP_27866;2;3;19;182;14;9
EMP_27867;2;2;18;33;69;4
EMP_27868;1;2;8;94;90;4
EMP_27869;4;2;9;-47;91;1
EMP_27870;1;4;11;145;44;5
EMP_27871;3;3;13;147;24;3
EMP_27872;0;2;14;-60;48;3
EMP_27873;3;3;8;131;24;4
EMP_27874;3;2;14;-91;53;10
EMP_27875;1;5;21;170;18;8
EMP_27876;4;1;18;84;12;7
EMP_27877;3;5;15;77;27;6
EMP_27878;0;4;13;113;27;5
EMP_27879;2;2;6;52;40;7
EMP_27880;3;5;17;29;76;5
EMP_27881;3;3;10;162;24;4
EMP_27882;1;1;18;99;79;7
EMP_27883;4;1;20;192;70;5
EMP_27884;1;2;23;121;5;5
EMP_27885;1;2;15;-32;89;5
EMP_27886;0;1;20;161;44;6
EMP_27887;2;2;19;154;97;3
EMP_27888;3;5;21;140;100;5
EMP_27889;1;5;10;104;20;8
EMP_27890;2;3;10;65;5;2
EMP_27891;2;4;14;34;60;6
EMP_27892;3;4;18;137;9;6
EMP_27893;2;2;12;83;83;10
EMP_27894;4;2;13;112;61;7
EMP_27895;2;4;14;43;91;10
EMP_27896;2;5;16;-75;59;2
EMP_27897;4;1;14;179;17;4
EMP_27898;2;5;12;51;57;5
EMP_27899;5;2;21;139;6;4
EMP_27900;1;3;12;162;22;8
EMP_27901;3;2;12;-54;100;5
EMP_27902;2;0;12;-49;52;9
EMP_27903;0;2;15;-66;85;8
EMP_27904;1;3;20;29;95;7
EMP_27905;1;5;13;-65;45;6
EMP_27906;1;2;18;6;22;2
EMP_27907;4;3;6;50;73;6
EMP_27908;1;1;20;169;72;3
EMP_27909;3;5;17;96;38;9
EMP_27910;1;7;22;49;81;4
EMP_27911;4;0;17;-11;57;1
EMP_27912;1;2;11;-14;44;7
EMP_27913;1;2;15;-96;91;6
EMP_27914;1;4;9;46;49;5
EMP_27915;2;2;21;138;88;5
EMP_27916;1;1;7;-29;82;4
EMP_27917;1;1;13;124;39;3
EMP_27918;1;3;9;-95;84;7
EMP_27919;0;8;8;57;68;5
EMP_27920;0;0;15;78;52;3
EMP_27921;1;3;11;101;11;3
EMP_27922;3;3;18;-43;10;8
EMP_27923;2;1;19;106;60;4
EMP_27924;4;3;18;120;6;7
EMP_27925;3;0;17;186;81;4
EMP_27926;0;2;9;108;49;5
EMP_27927;4;5;17;186;57;9
EMP_27928;0;3;16;-75;93;3
EMP_27929;0;0;19;-100;15;3
EMP_27930;3;5;14;78;63;4
EMP_27931;1;1;20;-30;20;6
EMP_27932;3;3;15;-12;97;6
EMP_27933;4;4;21;112;28;8
EMP_27934;4;13;16;-62;91;3
EMP_27935;4;1;11;-8;57;5
EMP_27936;1;2;15;161;93;4
EMP_27937;2;4;12;-97;6;2
EMP_27938;0;2;17;12;16;5
EMP_27939;4;3;14;2;88;1
EMP_27940;2;1;16;-97;85;6
EMP_27941;3;2;11;195;70;3
EMP_27942;1;2;18;194;28;2
EMP_27943;1;7;16;152;72;2
EMP_27944;3;3;12;123;68;4
EMP_27945;1;2;13;113;84;6
EMP_27946;2;6;18;-46;70;4
EMP_27947;1;2;14;200;59;3
EMP_27948;3;4;17;78;9;6
EMP_27949;2;4;13;-81;3;8
EMP_27950;4;3;9;7;63;6
EMP_27951;2;3;22;149;95;4
EMP_27952;3;0;14;100;8;5
EMP_27953;4;1;14;20;13;5
EMP_27954;1;6;16;-9;44;7
EMP_27955;3;1;20;76;98;6
EMP_27956;3;5;13;116;63;7
EMP_27957;1;5;14;10;4;6
EMP_27958;1;4;17;72;76;5
EMP_27959;1;3;16;73;80;2
EMP_27960;1;2;14;72;11;7
EMP_27961;0;2;6;-74;3;7
EMP_27962;2;3;19;178;78;3
EMP_27963;1;1;20;76;42;10
EMP_27964;2;2;13;176;75;4
EMP_27965;3;6;20;-99;4;3
EMP_27966;0;4;20;103;50;7
EMP_27967;4;3;7;15;44;4
EMP_27968;2;2;5;-75;1;4
EMP_27969;3;3;15;148;18;10
EMP_27970;4;3;20;-75;92;5
EMP_27971;1;4;11;17;98;8
EMP_27972;3;3;13;113;92;3
EMP_27973;2;2;18;25;47;6
EMP_27974;2;7;11;132;31;6
EMP_27975;4;3;25;0;47;7
EMP_27976;0;3;10;163;54;3
EMP_27977;2;4;15;117;100;4
EMP_27978;2;2;10;-93;95;4
EMP_27979;1;5;9;191;79;8
EMP_27980;4;3;14;48;21;4
EMP_27981;2;4;18;194;13;1
EMP_27982;3;1;21;167;55;3
EMP_27983;1;2;15;35;67;6
EMP_27984;3;0;13;-92;60;4
EMP_27985;3;2;15;-38;25;5
EMP_27986;4;6;11;152;30;5
EMP_27987;3;3;19;-60;53;6
EMP_27988;4;5;15;55;86;7
EMP_27989;2;1;14;-8;27;5
EMP_27990;2;4;10;-50;44;2
EMP_27991;4;4;12;4;54;2
EMP_27992;1;2;12;-36;60;7
EMP_27993;2;6;14;159;47;4
EMP_27994;5;2;10;-36;66;11
EMP_27995;0;4;10;-54;51;4
EMP_27996;0;2;13;199;42;3
EMP_27997;2;2;12;46;9;2
EMP_27998;1;4;13;-74;92;7
EMP_27999;1;3;18;-30;1;4
EMP_28000;1;2;14;63;71;13
EMP_28001;2;4;22;36;2;4
EMP_28002;1;6;10;40;27;9
EMP_28003;1;2;16;-96;64;4
EMP_28004;2;9;20;131;35;2
EMP_28005;0;2;16;25;29;6
EMP_28006;5;3;17;56;69;6
EMP_28007;3;2;22;-13;12;2
EMP_28008;0;4;16;91;50;6
EMP_28009;0;1;18;-24;58;1
EMP_28010;1;1;12;-19;67;5
EMP_28011;3;2;10;-47;99;6
EMP_28012;2;2;9;169;17;2
EMP_28013;5;4;15;69;4;3
EMP_28014;4;5;11;120;44;4
EMP_28015;4;6;17;90;34;4
EMP_28016;2;3;16;22;30;4
EMP_28017;1;3;17;-92;51;6
EMP_28018;1;1;9;144;60;4
EMP_28019;4;1;14;103;6;6
EMP_28020;4;1;10;-31;82;6
EMP_28021;3;3;14;-38;45;2
EMP_28022;1;2;12;-82;65;3
EMP_28023;3;6;22;138;74;5
EMP_28024;2;3;15;-82;62;4
EMP_28025;3;1;13;-23;3;7
EMP_28026;1;2;19;-7;10;4
EMP_28027;1;1;8;196;11;1
EMP_28028;0;3;9;27;84;6
EMP_28029;2;4;14;150;19;8
EMP_28030;1;1;5;145;77;6
EMP_28031;2;7;20;-83;97;6
EMP_28032;0;2;7;15;7;8
EMP_28033;3;6;11;-46;4;4
EMP_28034;3;5;14;6;13;4
EMP_28035;4;5;14;28;84;5
EMP_28036;2;4;11;13;17;3
EMP_28037;0;6;22;-51;9;2
EMP_28038;1;2;14;-25;63;5
EMP_28039;3;3;17;69;54;5
EMP_28040;3;2;10;7;23;11
EMP_28041;6;3;16;190;73;10
EMP_28042;2;3;13;10;13;5
EMP_28043;2;2;16;158;1;5
EMP_28044;2;5;15;126;27;5
EMP_28045;1;8;18;74;69;2
EMP_28046;1;6;17;9;91;2
EMP_28047;1;8;14;23;58;4
EMP_28048;2;3;12;137;48;8
EMP_28049;3;2;18;-40;40;5
EMP_28050;3;2;18;39;84;1
EMP_28051;3;4;16;-14;64;4
EMP_28052;4;3;5;-3;88;5
EMP_28053;5;2;15;199;40;7
EMP_28054;1;5;18;152;28;6
EMP_28055;0;2;20;73;13;4
EMP_28056;0;4;11;168;38;4
EMP_28057;1;2;16;-24;93;7
EMP_28058;2;1;24;102;93;5
EMP_28059;3;6;15;12;65;2
EMP_28060;2;0;22;27;99;4
EMP_28061;1;7;12;129;87;4
EMP_28062;1;5;10;-82;26;5
EMP_28063;5;0;12;191;4;5
EMP_28064;1;3;14;41;37;6
EMP_28065;2;1;20;-48;80;3
EMP_28066;3;5;19;27;15;4
EMP_28067;2;2;20;-52;15;1
EMP_28068;2;3;21;93;57;4
EMP_28069;2;7;11;83;33;0
EMP_28070;3;1;16;-39;14;2
EMP_28071;3;2;15;-34;88;5
EMP_28072;1;3;20;110;84;6
EMP_28073;0;3;10;68;37;4
EMP_28074;3;1;12;92;30;2
EMP_28075;2;5;15;-34;100;3
EMP_28076;0;2;15;20;97;4
EMP_28077;5;1;13;185;2;5
EMP_28078;2;4;9;84;11;2
EMP_28079;1;1;13;-30;13;2
EMP_28080;1;4;23;-36;84;3
EMP_28081;4;2;15;60;91;9
EMP_28082;1;2;20;150;15;2
EMP_28083;1;4;11;14;51;4
EMP_28084;2;4;12;56;9;3
EMP_28085;0;6;13;138;26;7
EMP_28086;4;3;9;-11;19;3
EMP_28087;1;3;13;174;44;6
EMP_28088;1;7;14;-1;21;7
EMP_28089;3;5;14;77;7;4
EMP_28090;1;4;3;-26;59;5
EMP_28091;5;4;11;108;23;5
EMP_28092;2;5;23;135;68;2
EMP_28093;3;4;18;-92;43;6
EMP_28094;1;4;16;16;99;7
EMP_28095;1;2;13;191;50;6
EMP_28096;3;3;16;90;85;8
EMP_28097;3;3;11;109;93;7
EMP_28098;2;5;14;-27;79;6
EMP_28099;1;1;21;-99;0;3
EMP_28100;0;1;17;136;32;5
EMP_28101;2;4;14;39;32;7
EMP_28102;1;5;17;115;92;3
EMP_28103;3;3;20;52;37;7
EMP_28104;3;3;9;176;57;4
EMP_28105;2;4;14;-26;0;4
EMP_28106;0;5;15;108;99;8
EMP_28107;1;2;15;-76;50;4
EMP_28108;5;2;11;-27;13;3
EMP_28109;2;1;13;-20;8;1
EMP_28110;1;2;8;-77;32;9
EMP_28111;2;2;16;-52;58;10
EMP_28112;3;3;17;130;1;10
EMP_28113;1;5;10;-66;13;4
EMP_28114;2;4;14;21;70;4
EMP_28115;3;2;10;-99;81;7
EMP_28116;2;2;15;96;88;5
EMP_28117;4;6;14;190;59;1
EMP_28118;5;3;18;112;68;5
EMP_28119;1;1;8;-3;15;7
EMP_28120;1;4;10;0;31;4
EMP_28121;1;2;20;146;21;6
EMP_28122;0;2;20;140;94;4
EMP_28123;0;2;12;174;2;6
EMP_28124;3;5;12;-26;50;6
EMP_28125;1;5;12;133;28;4
EMP_28126;1;2;16;120;99;10
EMP_28127;1;6;15;174;5;6
EMP_28128;1;3;19;-28;68;9
EMP_28129;3;6;18;10;5;6
EMP_28130;0;3;14;-38;73;3
EMP_28131;4;4;16;-17;52;2
EMP_28132;1;2;16;142;89;8
EMP_28133;3;6;10;14;62;1
EMP_28134;2;1;20;-94;52;5
EMP_28135;5;6;13;72;38;7
EMP_28136;0;4;14;27;17;2
EMP_28137;1;1;7;196;8;8
EMP_28138;2;3;21;175;40;9
EMP_28139;2;3;19;-95;27;3
EMP_28140;1;4;12;-8;44;8
EMP_28141;1;2;12;125;38;4
EMP_28142;1;1;6;120;24;4
EMP_28143;1;2;17;21;22;1
EMP_28144;1;2;12;11;94;8
EMP_28145;3;3;9;-70;32;4
EMP_28146;1;7;14;34;75;3
EMP_28147;1;3;10;-71;22;4
EMP_28148;1;2;7;62;78;7
EMP_28149;2;3;16;86;61;5
EMP_28150;2;2;11;67;40;7
EMP_28151;0;3;20;-99;57;3
EMP_28152;1;4;19;131;81;6
EMP_28153;2;7;18;-66;86;5
EMP_28154;2;2;18;142;80;9
EMP_28155;2;3;16;105;8;3
EMP_28156;6;4;12;-96;51;4
EMP_28157;3;5;13;-86;95;6
EMP_28158;3;3;12;-67;34;2
EMP_28159;1;3;20;103;26;7
EMP_28160;2;2;11;-41;19;6
EMP_28161;2;0;23;66;27;2
EMP_28162;3;1;17;50;27;5
EMP_28163;1;5;12;107;84;3
EMP_28164;2;2;17;89;81;6
EMP_28165;1;3;20;26;65;4
EMP_28166;0;1;17;19;14;7
EMP_28167;1;5;19;-75;24;5
EMP_28168;1;2;17;-50;13;3
EMP_28169;1;3;16;-18;77;4
EMP_28170;0;4;11;-42;52;5
EMP_28171;1;3;15;-49;79;14
EMP_28172;1;4;13;200;58;1
EMP_28173;3;2;15;160;58;5
EMP_28174;5;1;15;21;81;5
EMP_28175;1;2;11;124;83;3
EMP_28176;2;3;18;185;73;6
EMP_28177;3;8;14;53;79;2
EMP_28178;0;2;15;91;96;4
EMP_28179;2;4;18;-49;52;4
EMP_28180;2;5;19;17;1;5
EMP_28181;2;3;15;-80;12;4
EMP_28182;5;1;17;173;100;3
EMP_28183;3;4;20;94;45;4
EMP_28184;2;2;13;140;12;6
EMP_28185;2;6;21;195;94;1
EMP_28186;4;4;20;32;0;3
EMP_28187;1;2;10;-76;2;4
EMP_28188;3;1;9;-82;34;4
EMP_28189;2;1;22;-34;50;5
EMP_28190;2;2;15;198;82;6
EMP_28191;0;5;12;85;43;6
EMP_28192;5;4;15;30;10;7
EMP_28193;0;2;18;-99;10;4
EMP_28194;2;2;17;106;54;5
EMP_28195;3;1;13;-88;26;8
EMP_28196;0;4;13;38;23;9
EMP_28197;3;2;17;81;40;5
EMP_28198;3;1;14;-48;38;5
EMP_28199;0;5;16;64;67;5
EMP_28200;3;3;16;-87;11;6
EMP_28201;1;6;21;-88;28;2
EMP_28202;3;1;16;-8;24;9
EMP_28203;4;7;17;69;40;6
EMP_28204;2;1;17;178;2;4
EMP_28205;0;3;17;-18;16;4
EMP_28206;4;2;17;126;51;1
EMP_28207;0;1;19;123;43;1
EMP_28208;1;5;10;95;98;9
EMP_28209;5;0;13;-41;77;7
EMP_28210;1;3;19;-21;93;7
EMP_28211;4;3;16;192;36;4
EMP_28212;4;2;19;151;57;2
EMP_28213;2;3;13;12;19;3
EMP_28214;0;1;17;172;78;7
EMP_28215;2;4;23;195;57;3
EMP_28216;3;5;10;-60;10;3
EMP_28217;1;1;15;71;100;2
EMP_28218;1;1;15;68;65;7
EMP_28219;1;2;24;-8;92;2
EMP_28220;2;6;11;-63;74;7
EMP_28221;2;2;14;193;95;5
EMP_28222;1;3;13;186;17;10
EMP_28223;2;3;17;-52;78;3
EMP_28224;1;2;11;23;79;5
EMP_28225;0;1;14;-25;92;7
EMP_28226;3;2;8;178;90;1
EMP_28227;2;3;9;156;7;3
EMP_28228;1;2;14;144;77;6
EMP_28229;3;3;15;185;9;7
EMP_28230;1;6;18;40;33;7
EMP_28231;5;1;18;108;10;4
EMP_28232;2;3;14;199;20;4
EMP_28233;1;5;15;-18;53;3
EMP_28234;5;1;10;13;51;3
EMP_28235;0;0;16;36;16;3
EMP_28236;3;0;12;34;37;7
EMP_28237;2;3;21;-10;40;4
EMP_28238;1;6;12;-77;95;6
EMP_28239;2;6;20;-64;15;4
EMP_28240;3;4;14;103;26;5
EMP_28241;4;3;15;102;52;5
EMP_28242;1;4;16;13;24;6
EMP_28243;2;2;9;50;94;4
EMP_28244;1;3;15;-54;52;4
EMP_28245;2;5;16;-46;73;3
EMP_28246;1;4;13;93;61;6
EMP_28247;3;2;19;169;16;1
EMP_28248;1;0;14;126;96;1
EMP_28249;2;1;18;12;59;1
EMP_28250;2;4;14;-93;50;6
EMP_28251;1;4;13;-14;33;4
EMP_28252;4;1;18;-41;32;10
EMP_28253;2;7;14;194;60;3
EMP_28254;4;4;18;29;59;5
EMP_28255;2;1;17;-22;60;5
EMP_28256;2;2;9;91;61;3
EMP_28257;3;4;10;-90;17;5
EMP_28258;1;2;11;97;81;5
EMP_28259;2;2;16;116;4;4
EMP_28260;1;3;14;-38;62;5
EMP_28261;0;1;17;42;12;5
EMP_28262;1;1;11;-39;14;4
EMP_28263;3;3;14;-45;47;2
EMP_28264;2;6;9;-78;31;7
EMP_28265;2;3;12;-58;59;3
